,source,target,weight
0,Cartman,Kyle,295
1,Cartman,Roger,36
2,Cartman,Stan,292
3,Cartman,Kenny,51
4,Kyle,Roger,38
5,Kyle,Stan,315
6,Kenny,Kyle,59
7,Roger,Stan,48
8,Kenny,Roger,5
9,Kenny,Stan,51
10,Cartman,Craig,68
11,Cartman,Tolkien,16
12,Cartman,Clyde,22
13,Craig,Stan,75
14,Craig,Kyle,71
15,Craig,Tolkien,10
16,Clyde,Craig,15
17,Stan,Tolkien,16
18,Clyde,Stan,21
19,Kyle,Tolkien,16
20,Clyde,Kyle,20
21,Clyde,Tolkien,5
22,Butters,Stan,136
23,Butters,Cartman,139
24,Butters,Linda,10
25,Butters,Kyle,146
26,Butters,Kenny,25
27,Cartman,Jimmy,14
28,Cartman,Singer,6
29,Butters,Craig,16
30,Butters,Jimmy,4
31,Butters,Clyde,5
32,Butters,Tolkien,3
33,Butters,Singer,2
34,Jimmy,Kyle,13
35,Kyle,Singer,4
36,Jimmy,Stan,14
37,Singer,Stan,5
38,Craig,Jimmy,11
39,Craig,Singer,5
40,Clyde,Jimmy,5
41,Jimmy,Tolkien,3
42,Jimmy,Singer,2
43,Clyde,Singer,2
44,Singer,Tolkien,1
45,Chef,Stan,24
46,Stan,The Boys,6
47,Chef,Kyle,30
48,Kyle,The Boys,6
49,Cartman,Chef,12
50,Cartman,The Boys,2
51,Craig,Kenny,3
52,Clyde,Kenny,2
53,Kenny,Tolkien,2
54,Jimmy,Kenny,1
55,Chef,Kenny,6
56,Kenny,The Boys,1
57,Chef,Craig,6
58,Craig,The Boys,1
59,Chef,Clyde,6
60,Clyde,The Boys,1
61,Chef,Tolkien,6
62,The Boys,Tolkien,1
63,Chef,Jimmy,6
64,Jimmy,The Boys,1
65,Chef,The Boys,6
66,Butters,Dr. Doctor,2
67,Dr. Doctor,Nurse,4
68,Announcer,Dr. Doctor,2
69,Dr. Doctor,Stan,8
70,Dr. Doctor,Kyle,12
71,Cartman,Dr. Doctor,8
72,Dr. Doctor,Kenny,2
73,Craig,Dr. Doctor,4
74,Clyde,Dr. Doctor,2
75,Dr. Doctor,Tolkien,2
76,Butters,Nurse,2
77,Announcer,Butters,1
78,Announcer,Nurse,2
79,Nurse,Stan,8
80,Kyle,Nurse,12
81,Cartman,Nurse,8
82,Kenny,Nurse,2
83,Craig,Nurse,4
84,Clyde,Nurse,2
85,Nurse,Tolkien,2
86,Announcer,Stan,4
87,Announcer,Kyle,6
88,Announcer,Cartman,4
89,Announcer,Kenny,1
90,Announcer,Craig,2
91,Announcer,Clyde,1
92,Announcer,Tolkien,1
93,Butters,Vet,4
94,Assistant,Butters,2
95,Assistant,Vet,2
96,Craig,Roger,12
97,Barker,Roger,6
98,Butters,Roger,3
99,Linda,Roger,3
100,Randy,Roger,3
101,Roger,Sheila,3
102,Barker,Stan,12
103,Linda,Stan,6
104,Randy,Stan,6
105,Sheila,Stan,8
106,Barker,Kyle,12
107,Kyle,Linda,6
108,Kyle,Randy,6
109,Kyle,Sheila,8
110,Barker,Craig,8
111,Craig,Linda,4
112,Craig,Randy,4
113,Craig,Sheila,4
114,Barker,Cartman,4
115,Barker,Butters,2
116,Barker,Linda,2
117,Barker,Randy,2
118,Barker,Sheila,2
119,Cartman,Linda,2
120,Cartman,Randy,2
121,Cartman,Sheila,5
122,Butters,Randy,1
123,Butters,Sheila,1
124,Linda,Randy,1
125,Linda,Sheila,1
126,Randy,Sheila,1
127,Gerald,Townsfolk,1
128,Stan,Townsfolk,2
129,Cartman,Townsfolk,3
130,Skeeter,Townsfolk,1
131,Sheila,Townsfolk,1
132,Mr. Garrison,Townsfolk,1
133,Kyle,Townsfolk,2
134,Gerald,Stan,2
135,Cartman,Gerald,3
136,Gerald,Skeeter,1
137,Gerald,Sheila,1
138,Gerald,Mr. Garrison,1
139,Gerald,Kyle,2
140,Skeeter,Stan,2
141,Mr. Garrison,Stan,2
142,Cartman,Skeeter,3
143,Cartman,Mr. Garrison,3
144,Sheila,Skeeter,1
145,Mr. Garrison,Skeeter,1
146,Kyle,Skeeter,2
147,Mr. Garrison,Sheila,1
148,Kyle,Mr. Garrison,2
