,source,target,weight
0,Mr. Garrison,Ms. Stevens,30
1,Cartman,Ms. Stevens,196
2,Kenny,Ms. Stevens,43
3,Jake,Ms. Stevens,23
4,Kelly,Ms. Stevens,91
5,Kyle,Ms. Stevens,127
6,Ms. Stevens,Stan,134
7,Cartman,Mr. Garrison,170
8,Kenny,Mr. Garrison,18
9,Jake,Mr. Garrison,5
10,Kelly,Mr. Garrison,5
11,Kyle,Mr. Garrison,118
12,Mr. Garrison,Stan,132
13,Cartman,Kenny,298
14,Cartman,Jake,17
15,Cartman,Kelly,48
16,Cartman,Kyle,1487
17,Cartman,Stan,1567
18,Jake,Kenny,10
19,Kelly,Kenny,65
20,Kenny,Kyle,334
21,Kenny,Stan,208
22,Jake,Kelly,11
23,Jake,Kyle,6
24,Jake,Stan,11
25,Kelly,Kyle,46
26,Kelly,Stan,49
27,Kyle,Stan,1513
28,Craig,Mr. Mackey,27
29,Kyle,Mr. Mackey,104
30,Cartman,Mr. Mackey,114
31,Mr. Mackey,Stan,105
32,Kenny,Mr. Mackey,35
33,Craig,Kyle,55
34,Cartman,Craig,123
35,Craig,Stan,88
36,Craig,Kenny,5
37,Ms. Stevens,Sheila,4
38,Ms. Stevens,Sharon,4
39,Choir girl,Ms. Stevens,8
40,Jake,Sheila,1
41,Cartman,Sheila,86
42,Sheila,Stan,69
43,Sharon,Sheila,31
44,Choir girl,Sheila,2
45,Kenny,Sheila,74
46,Kelly,Sheila,3
47,Jake,Sharon,1
48,Choir girl,Jake,2
49,Cartman,Sharon,14
50,Cartman,Choir girl,8
51,Sharon,Stan,64
52,Choir girl,Stan,4
53,Choir girl,Sharon,2
54,Kenny,Sharon,3
55,Kelly,Sharon,3
56,Choir girl,Kenny,6
57,Choir girl,Kelly,6
58,Cartman,Redheaded prostitute,5
59,Cartman,Middle prostitute,5
60,Ms. Stevens,Redheaded prostitute,3
61,Middle prostitute,Ms. Stevens,3
62,Kenny,Redheaded prostitute,1
63,Kenny,Middle prostitute,1
64,Kelly,Redheaded prostitute,1
65,Kelly,Middle prostitute,1
66,Middle prostitute,Redheaded prostitute,1
67,El Presidente,Ms. Stevens,25
68,El Presidente,Mr. Mackey,33
69,Mr. Mackey,Ms. Stevens,15
70,Ms. Stevens,Pablo,54
71,Kids,Ms. Stevens,16
72,Kyle,Pablo,30
73,Kids,Kyle,36
